鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
桃園區,房地(土地+建物)+車位,桃園市桃園區春日路６５６號十三樓之４,23.93,都市：其他:住宅區,,,1100907,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881129,198.43,4,2,2,有,有,13400000,67530,坡道平面,0.0,1500000,陽台外推；其他增建；,RPQRMLOKIIGGFAH87EA,116.18,15.75,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６１號六樓之２,11.65,都市：其他:第五種住宅區,,,1090907,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,112.52,3,2,2,有,有,7450000,66851,坡道平面,25.76,1650000,預售屋、或土地及建物分件登記案件；,RPOPMLNKIIGGFHH97DA,52.49,6.62,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６７號五樓之２,11.65,都市：其他:第五種住宅區,,,1090205,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,112.5,2,2,1,有,有,7370000,65944,坡道平面,25.76,1650000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPPPMLNKIIGGFHH08DA,52.49,6.6,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６９號四樓之１,16.55,都市：其他:第五種住宅區,,,1090817,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,150.95999999999998,3,2,2,有,有,9430000,60543,坡道平面,25.76,1850000,預售屋、或土地及建物分件登記案件；,RPQPMLNKIIGGFHH18DA,75.83,9.42,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６９號六樓之２,11.65,都市：其他:第五種住宅區,,,1090706,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,112.5,3,2,2,有,有,7500000,67443,坡道平面,25.76,1650000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPRPMLNKIIGGFHH28DA,52.49,6.6,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６１號六樓之１,15.89,都市：其他:第五種住宅區,,,1090907,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,144.62,3,2,2,有,有,9640000,65333,坡道平面,24.62,1800000,預售屋、或土地及建物分件登記案件；,RPTPMLNKIIGGFHH48DA,76.32,5.43,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６７號八樓之２,11.65,都市：其他:第五種住宅區,,,1090713,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,112.5,2,2,1,有,有,7200000,63984,坡道平面,25.76,1650000,預售屋、或土地及建物分件登記案件；,RPVPMLNKIIGGFHH68DA,52.49,6.6,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６９號十二樓之３,16.84,都市：其他:第五種住宅區,,,1091102,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,153.22,3,2,2,有,有,9700000,63157,坡道平面,25.76,1650000,預售屋、或土地及建物分件登記案件；,RPWPMLNKIIGGFHH78DA,77.08,9.67,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６５號十二樓之１,16.55,都市：其他:第五種住宅區,,,1090831,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,150.95999999999998,3,2,2,有,有,10100000,65895,坡道平面,25.76,1850000,預售屋、或土地及建物分件登記案件；,RPRQMLNKIIGGFHH38DA,75.83,9.42,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區樂學三路７９號八樓之１,16.5,都市：其他:第四種住宅區,,,1100926,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091126,124.94,2,2,1,有,有,10850000,86842,坡道平面,25.4,0,,RPURMLOKIIGGFHH88DA,58.92,7.22,0.0,有,430.0
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６１號四樓之３,16.74,都市：其他:第五種住宅區,,,1100118,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,152.29000000000002,3,2,2,有,有,9600000,62041,坡道平面,25.76,1750000,預售屋、或土地及建物分件登記案件；,RPVQMLSJIIGGFHH56DA,76.75,9.45,0.0,有,
